activity	segment	subject	average_mean	average_std
STANDING	train	3637	-0.517610099827273	0.00418321017719307
STANDING	train	3638	-0.515293734575758	0.00455281723193112
STANDING	train	3639	-0.513765053115152	0.00560472328622751
STANDING	train	3640	-0.515348067363636	0.00685142725521939
STANDING	train	3641	-0.517283217281818	0.00549416099947622
STANDING	train	3642	-0.517767447754545	0.00458447921611865
STANDING	train	3643	-0.518065170730303	0.00434898138801251
STANDING	train	3644	-0.517549206333333	0.00219512874931984
STANDING	train	3645	-0.516470713746061	0.00563426725624427
STANDING	train	3646	-0.51600864099697	0.00699822920746173
STANDING	train	3794	-0.486712978390909	0.0261587407216082
STANDING	train	3795	-0.488227527754545	0.0254791776767848
STANDING	train	3796	-0.501924552984818	0.0180808032617193
STANDING	train	3797	-0.510767790272727	0.00803204801449345
STANDING	train	3798	-0.510701241518182	0.00729696500539811
STANDING	train	3799	-0.5122082437	0.00439625663289288
STANDING	train	3800	-0.513692907257576	0.0028473658831162
STANDING	train	3801	-0.510245385363636	0.00532199075529663
STANDING	train	3802	-0.508890175142424	0.00607609884846958
STANDING	train	3803	-0.511736824575758	0.00626484699870188
STANDING	train	3804	-0.503998764621212	0.0114973152948584
STANDING	train	3805	-0.495586807563636	0.0203291278646735
STANDING	train	3806	-0.495088573936364	0.0214289108602083
STANDING	train	3807	-0.500374382154545	0.013143916297249
STANDING	train	3808	-0.50208918669697	0.0172630128248769
STANDING	train	3809	-0.496371007945455	0.0252538343391492
STANDING	train	3810	-0.489946997863636	0.0217189185501779
STANDING	train	3811	-0.472102424636364	0.030383384391711
STANDING	train	3812	-0.495866210055455	0.031604303632841
STANDING	train	3813	-0.502345327024242	0.018156002265763
STANDING	train	3814	-0.507778108237273	0.011653251719157
STANDING	train	3815	-0.490895898357576	0.0507589296948372
STANDING	train	3816	-0.491231549454545	0.0669218048168569
STANDING	train	3817	-0.493829771030303	0.0512854414744373
STANDING	train	3818	-0.47810970970303	0.0533280111170214
STANDING	train	3819	-0.475028031812727	0.0481688932126623
STANDING	train	3820	-0.490252374333333	0.0465218875876435
STANDING	train	3821	-0.492781200787879	0.0339195616665232
STANDING	train	3822	-0.48769604830303	0.0548300119708466
STANDING	train	3823	-0.464952476924242	0.114557872975635
STANDING	train	3824	-0.467227443542424	0.108538977329866
STANDING	train	3825	-0.489945745151515	0.0606061700135213
STANDING	train	3966	-0.401406928787879	0.0678069693582823
STANDING	train	3967	-0.472693064051515	0.0717882348586999
STANDING	train	3968	-0.491771821560606	0.0520602878854157
STANDING	train	3969	-0.477647219469697	0.0606538547978118
STANDING	train	3970	-0.492984844069394	0.0404177765340331
STANDING	train	3971	-0.516902958281818	0.012137907071972
STANDING	train	3972	-0.516821068824242	0.0138861499611013
STANDING	train	3973	-0.525920763153939	0.00350143870053067
STANDING	train	3974	-0.5282616013	0.00375625752768255
STANDING	train	3975	-0.528737720787879	0.00301824609380082
STANDING	train	3976	-0.529399614915152	0.00272459925252897
STANDING	train	3977	-0.52992963	0.0034511781392174
STANDING	train	3978	-0.528230952055455	0.00364212555420426
STANDING	train	3979	-0.526882920245455	0.00515899971754519
STANDING	train	3980	-0.525715373212121	0.00615478715074568
STANDING	train	3981	-0.52722270030303	0.00500707556327566
STANDING	train	3982	-0.529929848260606	0.00331280781633849
STANDING	train	3983	-0.529862917215152	0.00365845141210762
STANDING	train	3984	-0.529509926281818	0.00253930363617558
STANDING	train	3985	-0.528625679857879	0.00291454184211736
STANDING	train	3986	-0.528006176203636	0.00397761472050393
STANDING	train	3987	-0.524587158466667	0.00464200283559923
STANDING	train	3988	-0.524703033606061	0.00506447755504472
STANDING	train	3989	-0.510141481593939	0.0340588789508845
STANDING	train	3990	-0.525135730121212	0.0116381230681704
STANDING	train	3991	-0.525806398760909	0.0104756869722108
STANDING	train	3992	-0.522628645469697	0.012918476816841
STANDING	train	3993	-0.517751170242424	0.023941832929565
STANDING	train	3994	-0.518313638760606	0.0250633846787784
STANDING	train	3995	-0.521666151724242	0.021724464701778
STANDING	train	3996	-0.524504145469697	0.0136348633411634
STANDING	train	3997	-0.527868568185758	0.008085412006172
STANDING	train	3998	-0.528275492575758	0.00841741273381923
STANDING	train	3999	-0.530146133587879	0.00415716086232917
STANDING	train	4000	-0.530423663966667	0.0036039611424302
STANDING	train	4001	-0.5292820785	0.00402280654446678
STANDING	train	4002	-0.529006811781818	0.00405762812272333
STANDING	train	4003	-0.529526684575758	0.00501262813842582
STANDING	train	4004	-0.530832885939394	0.00455253256185557
STANDING	train	4005	-0.531572337448485	0.00312679743001673
STANDING	train	4006	-0.531682478290909	0.00289402478077475
STANDING	train	4007	-0.532615560224242	0.00263902289834263
STANDING	train	4008	-0.532903931415151	0.00244540708858825
STANDING	train	4009	-0.531130137824242	0.00273400336004289
STANDING	train	4010	-0.531431916115152	0.00297742960226501
STANDING	train	4177	-0.395783968818182	0.122049341072016
STANDING	train	4178	-0.44105672169697	0.0753127022643982
STANDING	train	4179	-0.477934421809091	0.0454956563871803
STANDING	train	4180	-0.470160498106061	0.0533570481685986
STANDING	train	4181	-0.469396675075758	0.0486934509100679
STANDING	train	4182	-0.496951578866818	0.0289928737648871
STANDING	train	4183	-0.506562342290909	0.0230413620753021
STANDING	train	4184	-0.500815375333333	0.0283038115205479
STANDING	train	4185	-0.504381665812121	0.0233038057409623
STANDING	train	4186	-0.516281576221212	0.0156404802539311
STANDING	train	4187	-0.521522978151515	0.00920988846084064
STANDING	train	4188	-0.52031003880303	0.00921967353086763
STANDING	train	4189	-0.525831759269697	0.00831114065135768
STANDING	train	4190	-0.517395627787879	0.0130731990147898
STANDING	train	4191	-0.510722049445455	0.0155875442102814
STANDING	train	4192	-0.515233316812121	0.0233352227539807
STANDING	train	4193	-0.519217494181818	0.0201210731109187
STANDING	train	4194	-0.523561066409091	0.0122818473131736
STANDING	train	4195	-0.522541868821212	0.0101954156491145
STANDING	train	4196	-0.522957920532727	0.00946384314293884
STANDING	train	4197	-0.529684487121212	0.00629863897899137
STANDING	train	4198	-0.528974417575758	0.00526062334431359
STANDING	train	4199	-0.527379282575758	0.0058416613642289
STANDING	train	4200	-0.476788563084848	0.096873494617833
STANDING	train	4201	-0.501793420625152	0.0342704453084994
STANDING	train	4202	-0.505085568645455	0.0320318497025755
STANDING	train	4203	-0.506906676060606	0.0306183313826138
STANDING	train	4204	-0.510424189454545	0.0229638338726098
STANDING	train	4205	-0.516292093272727	0.0202884957405525
STANDING	train	4206	-0.523031731169697	0.0140687747444532
STANDING	train	4207	-0.520872785760606	0.019296940941793
STANDING	train	4208	-0.519271982666667	0.0208592049595676
STANDING	train	4209	-0.524582939881818	0.00719484811095444
STANDING	train	4210	-0.528497879215152	0.00665904282364579
STANDING	train	4211	-0.529103793575758	0.00475886092569331
STANDING	train	4212	-0.526417216212121	0.00664788732928302
STANDING	train	4213	-0.525231735830303	0.00932027578561154
STANDING	train	4214	-0.527486221033333	0.00675730384298231
STANDING	train	4215	-0.529708510545455	0.00443009618875572
STANDING	train	4216	-0.528711863584848	0.00560774538005356
STANDING	train	4217	-0.523004565384849	0.0119388989152241
STANDING	train	4218	-0.523174879969697	0.00911453563995652
STANDING	train	4219	-0.527871171290909	0.00700732271374564
STANDING	train	4220	-0.528754173009091	0.0059742689473793
STANDING	train	4374	-0.446426305393939	0.0579399138072899
STANDING	train	4375	-0.489836852393939	0.0432229572993867
STANDING	train	4376	-0.507665349151515	0.0165147622897516
STANDING	train	4377	-0.508735079090909	0.0144434436439648
STANDING	train	4378	-0.501348949736364	0.025238046902782
STANDING	train	4379	-0.501056823669697	0.0241237042727342
STANDING	train	4380	-0.505893287276667	0.0196551516410061
STANDING	train	4381	-0.507128190066667	0.0192415405619969
STANDING	train	4382	-0.506701273812121	0.0177324700429904
STANDING	train	4383	-0.507881804575758	0.0177627332641003
STANDING	train	4384	-0.514110466930606	0.00615387698375839
STANDING	train	4385	-0.515235662293939	0.00467285619316729
STANDING	train	4386	-0.506192050726667	0.0231112895429002
STANDING	train	4387	-0.505591074675758	0.0240719279572408
STANDING	train	4388	-0.509195828451515	0.0151936819518687
STANDING	train	4389	-0.480967038760606	0.0825535896256035
STANDING	train	4390	-0.506742821912121	0.0220011441430559
STANDING	train	4391	-0.508051735212121	0.0150547662403093
STANDING	train	4392	-0.501989169484849	0.0265350775663306
STANDING	train	4393	-0.478809393790909	0.0482549637557842
STANDING	train	4394	-0.480378703606061	0.0429181665033332
STANDING	train	4395	-0.503979559845455	0.0221715652191695
STANDING	train	4396	-0.495372320890909	0.0362582073486457
STANDING	train	4397	-0.497761876012121	0.0309647975860072
STANDING	train	4398	-0.499510491154545	0.037818691433527
STANDING	train	4399	-0.498808652678788	0.0384069221529395
STANDING	train	4400	-0.510392588848485	0.0229160298900317
STANDING	train	4401	-0.511059789818182	0.0169502105996389
STANDING	train	4402	-0.502184731122121	0.0296387206427173
STANDING	train	4403	-0.501670372187879	0.0269145865539773
STANDING	train	4535	-0.448467117475758	0.0554044905478974
STANDING	train	4536	-0.473226391318182	0.0491257181133238
STANDING	train	4537	-0.49094665849697	0.05700080372221
STANDING	train	4538	-0.436136913212121	0.0876104142180486
STANDING	train	4539	-0.419674261636364	0.0961495375060924
STANDING	train	4540	-0.454183073815151	0.0662301898841763
STANDING	train	4541	-0.512633105166667	0.015498433847423
STANDING	train	4542	-0.500335555721212	0.0272050521516979
STANDING	train	4543	-0.494486213469697	0.032984035529901
STANDING	train	4544	-0.488497195757576	0.0356029655207948
STANDING	train	4545	-0.490003808181818	0.0294409497221856
STANDING	train	4546	-0.509341202390909	0.0264052937779216
STANDING	train	4547	-0.507958733578788	0.0303441991489523
STANDING	train	4548	-0.508913373827273	0.0308897609704148
STANDING	train	4549	-0.510659984021212	0.022182713488555
STANDING	train	4550	-0.517812940478788	0.0113781344431735
STANDING	train	4551	-0.519718834084849	0.00539561942480375
STANDING	train	4552	-0.512528920078788	0.0207117244952385
STANDING	train	4553	-0.475033628684848	0.0737453355264843
STANDING	train	4554	-0.50819042259697	0.0252623753216316
STANDING	train	4555	-0.5124246331	0.0153601382159223
STANDING	train	4556	-0.515891900948485	0.0109355607514247
STANDING	train	4557	-0.516805225473636	0.00965928342579603
STANDING	train	4558	-0.517698181575758	0.00931900156571221
STANDING	train	4559	-0.520596397660606	0.00312102789969118
STANDING	train	4560	-0.518747291463333	0.00472963892284741
STANDING	train	4561	-0.515067878090909	0.0121318546728898
STANDING	train	4562	-0.506955331	0.0224232142631905
STANDING	train	4563	-0.507923535472727	0.0198684649296559
STANDING	train	4564	-0.495259878839394	0.0831905188072893
STANDING	train	4565	-0.478071938545455	0.0958854068189932
STANDING	train	4566	-0.493563314860606	0.0784437205059811
STANDING	train	4567	-0.501675513318182	0.0284355596617199
STANDING	train	4695	-0.471000933306061	0.0468573778663092
STANDING	train	4696	-0.452341222109091	0.054396041766088
STANDING	train	4697	-0.46468513100303	0.049177407360481
STANDING	train	4698	-0.49393326069697	0.0394938613376696
STANDING	train	4699	-0.501051968484848	0.0341529169777808
STANDING	train	4700	-0.494790814333333	0.0173119395805895
STANDING	train	4701	-0.495164537951515	0.0189905719100702
STANDING	train	4702	-0.50498713399697	0.0125688824888525
STANDING	train	4703	-0.505685928172727	0.00735935892518586
STANDING	train	4704	-0.506654212309091	0.00519896856074433
STANDING	train	4705	-0.508742476134242	0.00490650160953796
STANDING	train	4706	-0.509421684263636	0.00445314436478698
STANDING	train	4707	-0.510314584516061	0.00464153976169768
STANDING	train	4708	-0.51089871419697	0.00564521318740822
STANDING	train	4709	-0.509919825563636	0.00433720909397901
STANDING	train	4710	-0.5101878234	0.0054937960423031
STANDING	train	4711	-0.510772079081818	0.00417026504443465
STANDING	train	4712	-0.500815188318182	0.0206764870170628
STANDING	train	4713	-0.495428477506667	0.0531675917266954
STANDING	train	4714	-0.490740156294545	0.0439640946758956
STANDING	train	4715	-0.494776241094242	0.0490060325967585
STANDING	train	4716	-0.510533065909091	0.0485191798362328
STANDING	train	4717	-0.520321945063636	0.00805236624768607
STANDING	train	4718	-0.520036094654545	0.0100940480331664
STANDING	train	4719	-0.519857379333333	0.0066819035295145
STANDING	train	4720	-0.523035629488849	0.00449852820811849
STANDING	train	4721	-0.524653546633333	0.00295298425878853
STANDING	train	4722	-0.521785494454545	0.00523033300507245
STANDING	train	4723	-0.519674727627273	0.00627304340088339
STANDING	train	4724	-0.521831700081818	0.0062712034751478
STANDING	train	4725	-0.521268204639394	0.00669210387879499
STANDING	train	4726	-0.519744351621212	0.00725134177525401
STANDING	train	4727	-0.482456750533333	0.164718416370326
STANDING	train	4881	-0.465733718672727	0.0496569534015676
STANDING	train	4882	-0.488657340575758	0.0519465623292027
STANDING	train	4883	-0.49944502875	0.0369533896024795
STANDING	train	4884	-0.511727242278788	0.0193298951321336
STANDING	train	4885	-0.516939481906061	0.00978344374394742
STANDING	train	4886	-0.5203120711	0.00447931319031719
STANDING	train	4887	-0.522078655596061	0.00472576258985637
STANDING	train	4888	-0.519794238727273	0.00708035329267256
STANDING	train	4889	-0.500721267830303	0.0241965516408462
STANDING	train	4890	-0.501777985893939	0.027412177860295
STANDING	train	4891	-0.517610040818182	0.0105173630031852
STANDING	train	4892	-0.520383735387879	0.00758243766848617
STANDING	train	4893	-0.519492043972727	0.00471975238559979
STANDING	train	4894	-0.517967263224242	0.0107225971478032
STANDING	train	4895	-0.51053995351303	0.0168827515316641
STANDING	train	4896	-0.509278188212121	0.0142428373301486
STANDING	train	4897	-0.516451672818182	0.00595668456208083
STANDING	train	4898	-0.494376378090909	0.0974919954697479
STANDING	train	4899	-0.507631980878788	0.048094500074364
STANDING	train	4900	-0.523612714424242	0.0154377409644714
STANDING	train	4901	-0.52944306140303	0.00952435755391957
STANDING	train	4902	-0.528852256272727	0.00523947107493463
STANDING	train	4903	-0.524992343733333	0.00943849774873883
STANDING	train	4904	-0.520187368181818	0.0116413467321619
STANDING	train	4905	-0.503216412033333	0.0612455285225614
STANDING	train	4906	-0.498645365224242	0.0653561258529388
STANDING	train	4907	-0.497272877012121	0.0411965263351086
STANDING	train	4908	-0.501408507790909	0.0339245152474016
STANDING	train	4909	-0.495928331663636	0.0490126998907976
STANDING	train	4910	-0.494287371121212	0.0764491648632189
STANDING	train	4911	-0.506874582409091	0.0728568957997917
STANDING	train	4912	-0.510440144	0.0449304616357114
STANDING	train	4913	-0.518631437033333	0.0332661177745027
STANDING	train	4914	-0.523048471460606	0.0111838691056478
STANDING	train	4915	-0.523812866824242	0.0116990484923977
STANDING	train	5067	-0.47842944399697	0.027438661416118
STANDING	train	5068	-0.505644273848485	0.00971147013501462
STANDING	train	5069	-0.505572446575758	0.00856411771076274
STANDING	train	5070	-0.506191797613636	0.00650911418663835
STANDING	train	5071	-0.508220020295758	0.00308397622856788
STANDING	train	5072	-0.495469779984848	0.0213526183724419
STANDING	train	5073	-0.49313951550303	0.0209777156972266
STANDING	train	5074	-0.497548735642424	0.0129711436008323
STANDING	train	5075	-0.488544714481818	0.0254673770481563
STANDING	train	5076	-0.491705321787879	0.0237868621497162
STANDING	train	5077	-0.506720929736364	0.0107460157803038
STANDING	train	5078	-0.506783394212121	0.00760358032960217
